O*NET-SOC CODE	Title	TASKS
51-5023.02	Operadores para instalar y montar prensas litográficas offset	Mide el grosor de la plancha e introduce cartones de juntas en el cilindro de la plancha para elevar la plancha a la altura de impresión.
51-5023.02	Operadores para instalar y montar prensas litográficas offset	Enciende la prensa y examina la copia impresa para ver densidad de tinta, ubicación en el papel y alineación.
51-5023.02	Operadores para instalar y montar prensas litográficas offset	Hace ajustes a la prensa durante la fase de producción para mantener la alineación y la densidad del color indicadas.
51-5023.02	Operadores para instalar y montar prensas litográficas offset	Mide el grosor del papel y ajusta el espacio entre la mantilla y los cilindros de impresión de acuerdo al grosor del papel de impresión.
51-5023.02	Operadores para instalar y montar prensas litográficas offset	Instala y fija la plancha en su posición mediante herramientas de mano para obtener la presión requerida para realizar la impresión.
51-5023.03	Operadores para instalar y montar prensas tipográficas	Mueve los controles para ajustar o regular el flujo de tinta, rodillos tensores, guías del papel y controles de alimentación.
51-5023.03	Operadores para instalar y montar prensas tipográficas	Dirige y controla actividades de los aprendices y empleados encargados de alimentación y apilamiento.
51-5023.03	Operadores para instalar y montar prensas tipográficas	Registra y lleva hojas de apuntes sobre la producción.
51-5023.03	Operadores para instalar y montar prensas tipográficas	Inspecciona materiales impresos para detectar irregularidades, como áreas desniveladas, variaciones en volumen de tinta, desplazamiento en la alineación y registro deficiente del color.
51-5023.03	Operadores para instalar y montar prensas tipográficas	Lee las órdenes y especificaciones del trabajo para así seleccionar la tinta y el papel necesarios para la impresión.
51-5023.03	Operadores para instalar y montar prensas tipográficas	Opera prensas equipadas especialmente y equipos auxiliares como aparatos para cortar, doblar, foliar y empastar.
51-5023.03	Operadores para instalar y montar prensas tipográficas	Carga, coloca y ajusta materiales que no han sido impresos al dispositivo sujetador o al mecanismo de alimentación de la prensa.
51-5023.03	Operadores para instalar y montar prensas tipográficas	Oprime botones o mueve controles para encedender la prensa de impresión y controlar su operación.
51-5023.03	Operadores para instalar y montar prensas tipográficas	Controla las operaciones de alimentación e impresión para mantener los niveles operativos indicados y detectar averías.
51-5023.03	Operadores para instalar y montar prensas tipográficas	Arma y desarma unidades o piezas de impresión con herramientas de mano para reparar, limpiar, dar mantenimiento y ajustar la prensa.
51-5023.03	Operadores para instalar y montar prensas tipográficas	Mezcla colores o tintas y llena los depósitos.
51-5023.03	Operadores para instalar y montar prensas tipográficas	Coloca e instala planchas de impresión, guarniciones para cilindros, troqueles y moldes de tipos en la prensa de acuerdo a las especificaciones y mediante herramientas de mano.
51-5023.04	Operadores para instalar y montar máquinas de impresión de diseños	Instala planchas de impresión, cilindros o rodillos en la máquina con herramientas de mano y calibradores.
51-5023.04	Operadores para instalar y montar máquinas de impresión de diseños	Controla máquinas y calibradores para garantizar y mantener los niveles.
51-5023.04	Operadores para instalar y montar máquinas de impresión de diseños	Inspecciona productos para detectar defectos.
51-5023.04	Operadores para instalar y montar máquinas de impresión de diseños	Repara o cambia piezas rotas o desgastadas con herramientas de mano.
51-5023.04	Operadores para instalar y montar máquinas de impresión de diseños	Mide y registra la cantidad del producto elaborado.
51-5023.04	Operadores para instalar y montar máquinas de impresión de diseños	Limpia y lubrica el equipo.
51-5023.04	Operadores para instalar y montar máquinas de impresión de diseños	Mezcla colores de pintura según fórmulas.
51-5023.04	Operadores para instalar y montar máquinas de impresión de diseños	Llena depósitos con tinta o pintura.
51-5023.04	Operadores para instalar y montar máquinas de impresión de diseños	Ajusta guías de alimentación, calibradores y rodillos con herramientas de mano.
51-5023.04	Operadores para instalar y montar máquinas de impresión de diseños	Ajusta y cambia engranajes con herramientas de mano.
51-5023.05	Operadores para instalar y montar máquinas de impresión de marcas y logotipos	Ajusta máquinas cuando es necesario utilizando herramientas de mano.
51-5023.05	Operadores para instalar y montar máquinas de impresión de marcas y logotipos	Controla el proceso de impresión con el propósito de detectar averías en la máquina.
51-5023.05	Operadores para instalar y montar máquinas de impresión de marcas y logotipos	Limpia máquinas y equipos con paños y solventes.
51-5023.05	Operadores para instalar y montar máquinas de impresión de marcas y logotipos	Examina productos para detectar defectos.
51-5023.05	Operadores para instalar y montar máquinas de impresión de marcas y logotipos	Ajusta la velocidad con la que fluye el agente colorante, así como la velocidad y el espacio entre los materiales para poder obtener el producto deseado.
51-5023.05	Operadores para instalar y montar máquinas de impresión de marcas y logotipos	Selecciona planchas de impresión, troqueles o tipos según lo requiera la orden de trabajo.
51-5023.05	Operadores para instalar y montar máquinas de impresión de marcas y logotipos	Monta planchas de impresión, troqueles o tipos en la máquina.
51-5023.05	Operadores para instalar y montar máquinas de impresión de marcas y logotipos	Llena los depósitos con tinta o determinados agentes colorantes.
51-5023.05	Operadores para instalar y montar máquinas de impresión de marcas y logotipos	Monta materiales que se van a imprimir en mecanismos de alimentación y trenza los materiales a través de las guías en la máquina.
51-5023.06	Operadores para instalar y montar máquinas serigráficas	Monta y ajusta los rodillos de alimentación, la bobina del husillo, las pantallas de impresión y las clavijas como indicado en las especificaciones.
51-5023.06	Operadores para instalar y montar máquinas serigráficas	Examina productos para detectar si hay manchas de pintura, verificar la posición del diseño u otros defectos. Ajusta el equipo.
51-5023.06	Operadores para instalar y montar máquinas serigráficas	Inspecciona el equipo de impresión y cambia las piezas dañadas o defectuosas tales como interruptores, poleas, dispositivos, tornillos y clavijas.
51-5023.06	Operadores para instalar y montar máquinas serigráficas	Compara la tinta o la pintura que se ha preparado para la tirada de la impresión con el muestrario principal de colores para así confirmar la precisión del tono.
51-5023.06	Operadores para instalar y montar máquinas serigráficas	Ajusta la posición del diseño o la pantalla para garantizar la referencia cromática de impresión indicada.
51-5023.06	Operadores para instalar y montar máquinas serigráficas	Capacita a empleados en el uso de equipo para imprimir y sobre las normas de calidad.
51-5023.06	Operadores para instalar y montar máquinas serigráficas	Cuenta y registra en una hoja de producción las cantidades impresas.
51-5023.06	Operadores para instalar y montar máquinas serigráficas	Patrulla el área donde se hacen las impresiones para observar las actividades que se realizan durante la producción y detectar problemas, como por ejemplo averías o rupturas mecánicas.
51-5023.06	Operadores para instalar y montar máquinas serigráficas	Mezcla pintura según la fórmula utilizando una mezcladora de banco.
51-5023.06	Operadores para instalar y montar máquinas serigráficas	Enciende el horno que se utiliza para hacer el teñido y ajusta el termostato a la temperatura indicada para llevar a cabo la fase de impresión.
51-5023.06	Operadores para instalar y montar máquinas serigráficas	Revisa la orden que indica la impresión a realizar para determinar las posiciones y los ajustes que se necesitan hacer para montar o armar máquinas de serigrafía automáticas o manuales o equipo para decorar.
51-5023.06	Operadores para instalar y montar máquinas serigráficas	Determina a partir de las órdenes el tipo y color de diseños que se van a imprimir.
51-5023.06	Operadores para instalar y montar máquinas serigráficas	Mide, centra, alínea y coloca la pantalla utilizando un calibrador y herramientas de mano.
51-5023.07	Operadores para instalar máquinas de repujado	Monta guías para sostener la tapa en su lugar y ajusta la altura de la mesa para obtener la profundidad correcta de estampado.
51-5023.07	Operadores para instalar máquinas de repujado	Estampa diseños de repujado en la pieza con herramientas de trabajo térmicas.
51-5023.07	Operadores para instalar máquinas de repujado	Hace estampados de repujado a la profundidad deseada en el compuesto sobre la platina, recorta los excesos y permite que el compuesto se endurezca.
51-5023.07	Operadores para instalar máquinas de repujado	Mezcla compuestos en repujado a una consistencia de mastique, esparce pegamento sobre la platina y aplica una capa delgada de compuesto sobre el pegamento.
